url,adress,coordinates,salary
https://spb.hh.ru/vacancy/30562789,"Новочеркасская, Санкт-Петербург, Заневский проспект, 30к2","59.932036, 30.420522",35
https://spb.hh.ru/vacancy/27167102,"Новочеркасская, Санкт-Петербург, Львовская улица, 27","59.971204, 30.420351",35
https://spb.hh.ru/vacancy/24960919,"Новочеркасская, Санкт-Петербург, Малоохтинский проспект, 64в","59.932175, 30.403157",35
https://spb.hh.ru/vacancy/30731039,"Новочеркасская, Санкт-Петербург, Рижская улица, 1","59.922323, 30.417971",35
https://spb.hh.ru/vacancy/30745607,"Новочеркасская, Санкт-Петербург, улица Громова, 4","59.921367, 30.412141",35
https://spb.hh.ru/vacancy/30701200,"Новочеркасская, Санкт-Петербург, улица Громова, 4","59.921367, 30.412141",35
https://spb.hh.ru/vacancy/30720775,"Обводный Канал, Санкт-Петербург, Курская улица, 27","59.910771, 30.35508",35
https://spb.hh.ru/vacancy/30307639,"Обводный Канал, Санкт-Петербург, Курская, 21","59.910514, 30.349887",35
https://spb.hh.ru/vacancy/30640292,"Обводный Канал, Санкт-Петербург, Курская, 21Б","59.911493, 30.350597",35
https://spb.hh.ru/vacancy/30575373,"Обводный Канал, Санкт-Петербург, Ново-Рыбинская улица, 19-21","59.902686, 30.337275",35
https://spb.hh.ru/vacancy/30069449,"Обухово, Санкт-Петербург, Грузовой проезд, 19","59.84018, 30.450472",35
https://spb.hh.ru/vacancy/30068778,"Обухово, Санкт-Петербург, Грузовой проезд, 19","59.84018, 30.450472",35
https://spb.hh.ru/vacancy/30344598,"Обухово, Санкт-Петербург, Софийская улица, 91","59.840569, 30.434437",35
https://spb.hh.ru/vacancy/30342808,"Обухово, Санкт-Петербург, Софийская улица, 91","59.840569, 30.434437",35
https://spb.hh.ru/vacancy/30407793,"Озерки, Санкт-Петербург, улица Маршала Новикова, 42","60.034771, 30.273737",35
https://spb.hh.ru/vacancy/30281793,"Парк Победы, Санкт-Петербург, 2 линия, метро Парк Победы","59.866265, 30.321887",35
https://spb.hh.ru/vacancy/30136965,"Парк Победы, Санкт-Петербург, Бассейная улица, 12","59.86631, 30.314997",35
https://spb.hh.ru/vacancy/30561539,"Парк Победы, Санкт-Петербург, Варшавская улица, 23к3","59.866463, 30.313281",35
https://spb.hh.ru/vacancy/30561339,"Парк Победы, Санкт-Петербург, Варшавская улица, 23к3","59.866463, 30.313281",35
https://spb.hh.ru/vacancy/30306533,"Парк Победы, Санкт-Петербург, Новоизмайловский проспект, 31к2","59.861431, 30.303822",35
https://spb.hh.ru/vacancy/30749963,"Парнас, Санкт-Петербург, 2 линия","60.066971, 30.333996",35
https://spb.hh.ru/vacancy/30768124,"Парнас, Санкт-Петербург, 2 линия","60.066971, 30.333996",35
https://spb.hh.ru/vacancy/30673775,"Парнас, Санкт-Петербург, 3-й верхний переулок , 5","60.065651, 30.356643",35
https://spb.hh.ru/vacancy/30459692,"Парнас, Санкт-Петербург, проспект Энгельса","60.051553, 30.334248",35
https://spb.hh.ru/vacancy/30738640,"Парнас, Санкт-Петербург, проспект Энгельса, 158","60.062854, 30.340185",35
https://spb.hh.ru/vacancy/30395684,"Петроградская, Санкт-Петербург, Аптекарский проспект, 9","59.974964, 30.321761",35
https://spb.hh.ru/vacancy/29738396,"Петроградская, Санкт-Петербург, улица Льва Толстого, 1-3","59.965336, 30.312913",35
https://spb.hh.ru/vacancy/30398472,"Петроградская, Санкт-Петербург, улица Льва Толстого, 1-3","59.965336, 30.312913",35
https://spb.hh.ru/vacancy/30569888,"Пионерская, Санкт-Петербург, 2 линия, метро Пионерская","60.002517, 30.296662",35
https://spb.hh.ru/vacancy/30594995,"Пионерская, Санкт-Петербург, Коломяжский проспект, 17к1","60.005437, 30.299034",35
https://spb.hh.ru/vacancy/30638172,"Пионерская, Санкт-Петербург, Коломяжский проспект, 18","59.996717, 30.29845",35
https://spb.hh.ru/vacancy/30760676,"Площадь Александра Невского 1, Санкт-Петербург, Александра Невского, 9","59.926395, 30.385488",35
https://spb.hh.ru/vacancy/30775848,"Площадь Александра Невского 1, Санкт-Петербург, Мельничная улица, 18а","59.910393, 30.38776",35
https://spb.hh.ru/vacancy/30713061,"Площадь Александра Невского 1, Санкт-Петербург, Невский проспект, 163","59.924835, 30.381095",35
https://spb.hh.ru/vacancy/30712976,"Площадь Александра Невского 1, Санкт-Петербург, Невский проспект, 163","59.924835, 30.381095",35
https://spb.hh.ru/vacancy/30500982,"Площадь Александра Невского 2, Санкт-Петербург, Мельничная улица, 8","59.91531, 30.395854",35
https://spb.hh.ru/vacancy/30323204,"Площадь Александра Невского 2, Санкт-Петербург, улица Профессора Качалова, 15","59.908389, 30.384616",35
https://spb.hh.ru/vacancy/30673332,"Площадь Восстания, Санкт-Петербург, Лиговский проспект, 50к9","59.92483, 30.36099",35
https://spb.hh.ru/vacancy/30519613,"Площадь Восстания, Санкт-Петербург, Суворовский проспект, 2Б","59.931129, 30.36612",35
https://spb.hh.ru/vacancy/30694166,"Площадь Восстания, Санкт-Петербург, улица Восстания, 7","59.933127, 30.360407",35
https://spb.hh.ru/vacancy/30315072,"Площадь Ленина, Санкт-Петербург, Кондратьевский проспект, 38","59.9677, 30.383062",35
https://spb.hh.ru/vacancy/30648336,"Площадь Ленина, Санкт-Петербург, Минеральная улица, 32","59.96362, 30.36559",35
https://spb.hh.ru/vacancy/30618490,"Площадь Ленина, Санкт-Петербург, Свердловская набережная, 4","59.95735, 30.376711",35
https://spb.hh.ru/vacancy/30605093,"Площадь Ленина, Санкт-Петербург, Финляндский проспект, 4А","59.957782, 30.342189",35
https://spb.hh.ru/vacancy/29850481,"Площадь Ленина, Санкт-Петербург, улица Комсомола, 1-3АД","59.961449, 30.364251",35
https://spb.hh.ru/vacancy/30641613,"Площадь Ленина, Санкт-Петербург, улица Комсомола, 1-3АР","59.959805, 30.363137",35
https://spb.hh.ru/vacancy/30308445,"Площадь Ленина, Санкт-Петербург, улица Михайлова, 11","59.955539, 30.361844",35
https://spb.hh.ru/vacancy/30662000,"Площадь Ленина, Санкт-Петербург, улица Михайлова, 11","59.955539, 30.361844",35
https://spb.hh.ru/vacancy/30770361,"Площадь Ленина, Санкт-Петербург, улица Михайлова, 21","59.957268, 30.362221",35
https://spb.hh.ru/vacancy/30717478,"Площадь Мужества, Санкт-Петербург, Политехническая улица, 13-15","59.996677, 30.365949",35
https://spb.hh.ru/vacancy/30627153,"Площадь Мужества, Санкт-Петербург, Шателена, 26 А","60.005859, 30.358736",35
https://spb.hh.ru/vacancy/30320235,"Площадь Мужества, Санкт-Петербург, проспект Непокоренных, 63","59.993757, 30.41895",35
https://spb.hh.ru/vacancy/30353742,"Площадь Мужества, Санкт-Петербург, проспект Тореза, 21","60.00285, 30.36055",35
https://spb.hh.ru/vacancy/30387694,"Приморская, Санкт-Петербург, Капитанская улица, 4","59.954773, 30.214808",35
https://spb.hh.ru/vacancy/30716126,"Приморская, Санкт-Петербург, Наличная улица, 22","59.937707, 30.232801",35
https://spb.hh.ru/vacancy/30572062,"Приморская, Санкт-Петербург, Уральская улица, 18","59.955858, 30.25057",35
https://spb.hh.ru/vacancy/30372887,"Пролетарская, Санкт-Петербург, 3 линия, метро Пролетарская","59.865122, 30.470315",35
https://spb.hh.ru/vacancy/30371531,"Пролетарская, Санкт-Петербург, 3 линия, метро Пролетарская","59.865122, 30.470315",35
https://spb.hh.ru/vacancy/30745383,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 112к2И","59.866635, 30.472022",35
https://spb.hh.ru/vacancy/30526697,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 112к2И","59.866635, 30.472022",35
https://spb.hh.ru/vacancy/30594951,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 116","59.86443, 30.472292",35
https://spb.hh.ru/vacancy/30594987,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 116","59.86443, 30.472292",35
https://spb.hh.ru/vacancy/30525385,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 128","59.851602, 30.483197",35
https://spb.hh.ru/vacancy/30525520,"Пролетарская, Санкт-Петербург, проспект Обуховской Обороны, 128","59.851602, 30.483197",35
https://spb.hh.ru/vacancy/30231824,"Пролетарская, Санкт-Петербург, улица Шелгунова, 9к1","59.866793, 30.456338",35
https://spb.hh.ru/vacancy/30444571,"Проспект Большевиков, Санкт-Петербург, улица Белышева, 5/6","59.909856, 30.455727",35
https://spb.hh.ru/vacancy/30445846,"Проспект Большевиков, Санкт-Петербург, улица Белышева, 5/6","59.909856, 30.455727",35
https://spb.hh.ru/vacancy/30639608,"Проспект Большевиков, Санкт-Петербург, улица Ворошилова, 2","59.922724, 30.441875",35
https://spb.hh.ru/vacancy/30634520,"Проспект Большевиков, Санкт-Петербург, улица Ворошилова, 2","59.922724, 30.441875",35
https://spb.hh.ru/vacancy/30547579,"Проспект Большевиков, Санкт-Петербург, улица Кржижановского, 15к2","59.929844, 30.483036",35
https://spb.hh.ru/vacancy/30561193,"Проспект Ветеранов, Санкт-Петербург, 1 линия, метро Проспект Ветеранов","59.84211, 30.250588",35
https://spb.hh.ru/vacancy/30404581,"Проспект Просвещения, Санкт-Петербург, 2 линия","60.05141, 30.332541",35
https://spb.hh.ru/vacancy/30636505,"Проспект Просвещения, Санкт-Петербург, 2 линия, метро Озерки","60.037131, 30.321878",35
https://spb.hh.ru/vacancy/30729427,"Проспект Просвещения, Санкт-Петербург, 2 линия, метро Парнас","60.066971, 30.333996",35
https://spb.hh.ru/vacancy/30124557,"Проспект Просвещения, Санкт-Петербург, дорога в Каменку","60.054428, 30.232109",35
https://spb.hh.ru/vacancy/30663037,"Проспект Просвещения, Санкт-Петербург, проспект Энгельса, 154","60.059086, 30.33502",35
https://spb.hh.ru/vacancy/30593759,"Проспект Просвещения, Санкт-Петербург, улица Есенина, 19к2","60.047371, 30.33944",35
https://spb.hh.ru/vacancy/30393348,"Проспект Просвещения, Санкт-Петербург, улица Ивана Фомина, 14к2","60.049208, 30.345441",35
https://spb.hh.ru/vacancy/30281302,"Проспект Просвещения, Санкт-Петербург, улица Хошимина, 14","60.053179, 30.323468",35
https://spb.hh.ru/vacancy/30336880,"Проспект Просвещения, Санкт-Петербург, улица Хошимина, 14","60.053179, 30.323468",35
https://spb.hh.ru/vacancy/30540106,"Рыбацкое, Санкт-Петербург","59.834732, 30.5027",35
https://spb.hh.ru/vacancy/30375260,"Рыбацкое, Санкт-Петербург, 3-й Рыбацкий проезд, 3А","59.825366, 30.496187",35
https://spb.hh.ru/vacancy/28200316,"Рыбацкое, Санкт-Петербург, Тепловозная улица, 31","59.830748, 30.500607",35
https://spb.hh.ru/vacancy/30776933,"Садовая, Санкт-Петербург, Мастерская улица, 11","59.922066, 30.288856",35
https://spb.hh.ru/vacancy/30580943,"Садовая, Санкт-Петербург, Мастерская улица, 11","59.922066, 30.288856",35
https://spb.hh.ru/vacancy/30750771,"Садовая, Санкт-Петербург, Московский проспект, 10","59.92414, 30.318042",35
https://spb.hh.ru/vacancy/30363763,"Санкт-Петербург, Бухарестская, ","59.862122, 30.389503",35
https://spb.hh.ru/vacancy/30573159,"Санкт-Петербург, Василеостровская, ","59.942525, 30.278247",35
https://spb.hh.ru/vacancy/30419550,"Санкт-Петербург, Василеостровская, ","59.942525, 30.278247",35
https://spb.hh.ru/vacancy/30496806,"Санкт-Петербург, Василеостровская, ","59.942525, 30.278247",35
https://spb.hh.ru/vacancy/30533006,"Санкт-Петербург, Василеостровская, ","59.942525, 30.278247",35
https://spb.hh.ru/vacancy/30568871,"Санкт-Петербург, Василеостровская, ","59.942525, 30.278247",35
https://spb.hh.ru/vacancy/30630968,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30688757,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30676521,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30689733,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30689772,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30689477,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30676663,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30456414,"Санкт-Петербург, Владимирская, ","59.928257, 30.34748",35
https://spb.hh.ru/vacancy/30668844,"Санкт-Петербург, Выборгская, ","59.976909, 30.328795",35
https://spb.hh.ru/vacancy/30594202,"Санкт-Петербург, Горьковская, ","59.956147, 30.318833",35
https://spb.hh.ru/vacancy/30387980,"Санкт-Петербург, Горьковская, ","59.956147, 30.318833",35
https://spb.hh.ru/vacancy/30592314,"Санкт-Петербург, Горьковская, ","59.956147, 30.318833",35
https://spb.hh.ru/vacancy/30777624,"Санкт-Петербург, Гостиный двор, ","59.934064, 30.332756",35
https://spb.hh.ru/vacancy/30776885,"Санкт-Петербург, Гостиный двор, ","59.934064, 30.332756",35
https://spb.hh.ru/vacancy/29637804,"Санкт-Петербург, Девяткино, ","60.050336, 30.442611",35
https://spb.hh.ru/vacancy/30315227,"Санкт-Петербург, Девяткино, посёлок Мурино, Центральная улица, 46","60.045493, 30.448154",35
https://spb.hh.ru/vacancy/30519001,"Санкт-Петербург, Девяткино, посёлок Мурино, проспект Авиаторов Балтики, 7","60.052322, 30.438587",35
https://spb.hh.ru/vacancy/30719184,"Санкт-Петербург, Елизаровская, ","59.896644, 30.423774",35
https://spb.hh.ru/vacancy/30658091,"Санкт-Петербург, Елизаровская, ","59.896644, 30.423774",35
https://spb.hh.ru/vacancy/30546135,"Санкт-Петербург, Елизаровская, ","59.896644, 30.423774",35
https://spb.hh.ru/vacancy/30304298,"Санкт-Петербург, Звёздная, ","59.834298, 30.35737",35
https://spb.hh.ru/vacancy/30636185,"Санкт-Петербург, Звёздная, ","59.834298, 30.35737",35
https://spb.hh.ru/vacancy/29017352,"Санкт-Петербург, Купчино, ","59.852393, 30.392872",35
https://spb.hh.ru/vacancy/30577336,"Санкт-Петербург, Купчино, ","59.852393, 30.392872",35
https://spb.hh.ru/vacancy/30730009,"Санкт-Петербург, Купчино, ","59.852393, 30.392872",35
https://spb.hh.ru/vacancy/30732986,"Санкт-Петербург, Купчино, посёлок Шушары, Новгородский проспект, 10","59.806821, 30.369282",35
https://spb.hh.ru/vacancy/30366959,"Санкт-Петербург, Ладожская, ","59.932428, 30.439198",35
https://spb.hh.ru/vacancy/30689521,"Санкт-Петербург, Международная, ","59.870203, 30.379289",35
https://spb.hh.ru/vacancy/30375656,"Санкт-Петербург, Московские ворота, ","59.891661, 30.319398",35
https://spb.hh.ru/vacancy/30664763,"Санкт-Петербург, Московские ворота, ","59.891661, 30.319398",35
https://spb.hh.ru/vacancy/30660313,"Санкт-Петербург, Нарвская, ","59.901111, 30.275004",35
https://spb.hh.ru/vacancy/30330319,"Санкт-Петербург, Нарвская, ","59.901111, 30.275004",35
https://spb.hh.ru/vacancy/25627499,"Санкт-Петербург, Невский проспект, ","59.932459, 30.349223",35
https://spb.hh.ru/vacancy/23976243,"Санкт-Петербург, Невский проспект, ","59.932459, 30.349223",35
https://spb.hh.ru/vacancy/30093289,"Санкт-Петербург, Озерки, ","60.034214, 30.305879",35
https://spb.hh.ru/vacancy/30273356,"Санкт-Петербург, Озерки, ","60.034214, 30.305879",35
https://spb.hh.ru/vacancy/30527924,"Санкт-Петербург, Парнас, ","60.066971, 30.333996",35
https://spb.hh.ru/vacancy/30305681,"Санкт-Петербург, Парнас, посёлок Парголово, улица Фёдора Абрамова, 18к1","60.079895, 30.341713",35
https://spb.hh.ru/vacancy/30694462,"Санкт-Петербург, Пионерская, ","59.959323, 30.285604",35
https://spb.hh.ru/vacancy/29831892,"Санкт-Петербург, Пионерская, ","59.959323, 30.285604",35
https://spb.hh.ru/vacancy/30680102,"Санкт-Петербург, Площадь Александра Невского 1, ","59.924285, 30.385227",35
https://spb.hh.ru/vacancy/28104451,"Санкт-Петербург, Площадь Александра Невского 1, ","59.924285, 30.385227",35
https://spb.hh.ru/vacancy/28148137,"Санкт-Петербург, Площадь Александра Невского 1, ","59.924285, 30.385227",35
https://spb.hh.ru/vacancy/30313644,"Санкт-Петербург, Площадь Восстания, ","59.931017, 30.36144",35
https://spb.hh.ru/vacancy/30732683,"Санкт-Петербург, Площадь Ленина, ","59.954435, 30.355637",35
https://spb.hh.ru/vacancy/30586766,"Санкт-Петербург, Площадь Ленина, ","59.954435, 30.355637",35
https://spb.hh.ru/vacancy/29644468,"Санкт-Петербург, Площадь Ленина, ","59.954435, 30.355637",35
https://spb.hh.ru/vacancy/30450327,"Санкт-Петербург, Площадь Ленина, ","59.954435, 30.355637",35
https://spb.hh.ru/vacancy/30424310,"Санкт-Петербург, Площадь Ленина, ","59.954435, 30.355637",35
https://spb.hh.ru/vacancy/30403141,"Санкт-Петербург, Площадь Ленина, ","59.954435, 30.355637",35
https://spb.hh.ru/vacancy/30486355,"Санкт-Петербург, Площадь Мужества, ","59.998315, 30.363874",35
https://spb.hh.ru/vacancy/30679211,"Санкт-Петербург, Площадь Мужества, ","59.998315, 30.363874",35
https://spb.hh.ru/vacancy/30590592,"Санкт-Петербург, Пролетарская, ","59.829201, 30.094164",35
https://spb.hh.ru/vacancy/30752717,"Санкт-Петербург, Пролетарская, ","59.829201, 30.094164",35
https://spb.hh.ru/vacancy/30668677,"Санкт-Петербург, Пролетарская, ","59.829201, 30.094164",35
https://spb.hh.ru/vacancy/29913708,"Санкт-Петербург, Пролетарская, ","59.829201, 30.094164",35
https://spb.hh.ru/vacancy/29539034,"Санкт-Петербург, Проспект Большевиков, ","59.90136, 30.48759",35
https://spb.hh.ru/vacancy/20219635,"Санкт-Петербург, Проспект Большевиков, ","59.90136, 30.48759",35
https://spb.hh.ru/vacancy/30653177,"Санкт-Петербург, Проспект Ветеранов, ","59.832995, 30.191407",35
https://spb.hh.ru/vacancy/30600816,"Санкт-Петербург, Проспект Просвещения, ","60.045736, 30.369183",35
https://spb.hh.ru/vacancy/30632222,"Санкт-Петербург, Проспект Просвещения, ","60.045736, 30.369183",35
https://spb.hh.ru/vacancy/30327777,"Санкт-Петербург, Пушкинская, ","59.92924, 30.357002",35
https://spb.hh.ru/vacancy/30675317,"Санкт-Петербург, Рыбацкое, деревня Новосаратовка","59.834732, 30.5027",35
https://spb.hh.ru/vacancy/30418356,"Санкт-Петербург, Рыбацкое, посёлок Металлострой, дорога на Металлострой, 9А","59.800675, 30.544373",35
https://spb.hh.ru/vacancy/30743330,"Санкт-Петербург, Спортивная, ","59.968223, 30.270925",35
https://spb.hh.ru/vacancy/30582734,"Санкт-Петербург, Старая Деревня, ","59.989342, 30.25516",35
https://spb.hh.ru/vacancy/29277071,"Санкт-Петербург, Старая Деревня, ","59.989342, 30.25516",35
https://spb.hh.ru/vacancy/30521260,"Санкт-Петербург, Старая Деревня, ","59.989342, 30.25516",35
https://spb.hh.ru/vacancy/30655104,"Санкт-Петербург, Старая Деревня, ","59.989342, 30.25516",35
https://spb.hh.ru/vacancy/29554858,"Санкт-Петербург, Улица Дыбенко, ","59.904302, 30.47213",35
https://spb.hh.ru/vacancy/30225268,"Санкт-Петербург, Улица Дыбенко, ","59.904302, 30.47213",35
https://spb.hh.ru/vacancy/30408395,"Санкт-Петербург, Чернышевская, ","59.944436, 30.359975",35
https://spb.hh.ru/vacancy/30217159,"Санкт-Петербург, Чернышевская, ","59.944436, 30.359975",35
https://spb.hh.ru/vacancy/30354239,"Санкт-Петербург, Чкаловская, ","59.960958, 30.29218",35
https://spb.hh.ru/vacancy/30444885,"Санкт-Петербург, Чкаловская, ","59.960958, 30.29218",35
https://spb.hh.ru/vacancy/25795269,"Санкт-Петербург, Чёрная речка, ","59.990237, 30.296878",35
https://spb.hh.ru/vacancy/30325422,"Санкт-Петербург, Чёрная речка, ","59.990237, 30.296878",35
https://spb.hh.ru/vacancy/30309401,"Санкт-Петербург, Чёрная речка, ","59.990237, 30.296878",35
https://spb.hh.ru/vacancy/30705496,"Санкт-Петербург, Чёрная речка, ","59.990237, 30.296878",35
https://spb.hh.ru/vacancy/30407035,"Санкт-Петербург, Электросила, ","59.879159, 30.318698",35
https://spb.hh.ru/vacancy/26570018,"Сенная площадь, Санкт-Петербург","59.926905, 30.318213",35
https://spb.hh.ru/vacancy/30162515,"Сенная площадь, Санкт-Петербург","59.926905, 30.318213",35
https://spb.hh.ru/vacancy/30256099,"Сенная площадь, Санкт-Петербург","59.926905, 30.318213",35
https://spb.hh.ru/vacancy/30720945,"Сенная площадь, Санкт-Петербург, переулок Гривцова, 6","59.930913, 30.313595",35
https://spb.hh.ru/vacancy/30630978,"Спортивная, Санкт-Петербург, Большой проспект Петроградской стороны, 18","59.955489, 30.295027",35
https://spb.hh.ru/vacancy/30560217,"Старая Деревня, Санкт-Петербург, Мебельная, 12А","59.989913, 30.241928",35
https://spb.hh.ru/vacancy/30420931,"Старая Деревня, Санкт-Петербург, Мебельная, 3А","59.991012, 30.244551",35
https://spb.hh.ru/vacancy/30750931,"Старая Деревня, Санкт-Петербург, Школьная улица, 37","59.98765, 30.265257",35
https://spb.hh.ru/vacancy/30373388,"Старая Деревня, Санкт-Петербург, Яхтенная улица, 22к1","59.996834, 30.219317",35
https://spb.hh.ru/vacancy/30590685,"Старая Деревня, Санкт-Петербург, улица Оптиков, 4к2","59.995476, 30.248881",35
https://spb.hh.ru/vacancy/30558352,"Старая Деревня, Санкт-Петербург, улица Савушкина, 126Б","59.985926, 30.202743",35
https://spb.hh.ru/vacancy/30312562,"Технологический институт 2, Санкт-Петербург, улица Степана Разина","59.914516, 30.268509",35
https://spb.hh.ru/vacancy/30311960,"Технологический институт 2, Санкт-Петербург, улица Степана Разина","59.914516, 30.268509",35
https://spb.hh.ru/vacancy/30654592,"Технологический институт, Санкт-Петербург, Измайловский проспект","59.913686, 30.30737",35
https://spb.hh.ru/vacancy/30731793,"Улица Дыбенко, Санкт-Петербург, 4 линия, метро Улица Дыбенко","59.907437, 30.483359",35
https://spb.hh.ru/vacancy/30308672,"Улица Дыбенко, Санкт-Петербург, 4 линия, метро Улица Дыбенко","59.907437, 30.483359",35
https://spb.hh.ru/vacancy/29375278,"Улица Дыбенко, Санкт-Петербург, 4 линия, метро Улица Дыбенко","59.907437, 30.483359",35
https://spb.hh.ru/vacancy/29326860,"Улица Дыбенко, Санкт-Петербург, 4 линия, метро Улица Дыбенко","59.907437, 30.483359",35
https://spb.hh.ru/vacancy/29728377,"Улица Дыбенко, Санкт-Петербург, улица Шотмана, 7к1","59.900624, 30.480943",35
https://spb.hh.ru/vacancy/30578838,"Фрунзенская, Санкт-Петербург, Заозерная улица, 8","59.90718, 30.323594",35
https://spb.hh.ru/vacancy/30632674,"Фрунзенская, Санкт-Петербург, Заозёрная улица, 1к3","59.907325, 30.322417",35
https://spb.hh.ru/vacancy/30541618,"Фрунзенская, Санкт-Петербург, Заозёрная улица, 8","59.90718, 30.323594",35
https://spb.hh.ru/vacancy/30304430,"Фрунзенская, Санкт-Петербург, Киевская улица, 3","59.902298, 30.320899",35
https://spb.hh.ru/vacancy/30384344,"Фрунзенская, Санкт-Петербург, Ново-Рыбинская улица, 19/21","59.902686, 30.337275",35
https://spb.hh.ru/vacancy/30388326,"Фрунзенская, Санкт-Петербург, Смоленская улица, 33В","59.904816, 30.3299",35
https://spb.hh.ru/vacancy/30503874,"Фрунзенская, Санкт-Петербург, набережная Обводного канала, 90","59.908872, 30.322641",35
https://spb.hh.ru/vacancy/30752090,"Чернышевская, Санкт-Петербург, Кирочная улица, 19","59.943683, 30.360164",35
https://spb.hh.ru/vacancy/30525394,"Чернышевская, Санкт-Петербург, Кирочная улица, 19","59.943683, 30.360164",35
https://spb.hh.ru/vacancy/30517662,"Чернышевская, Санкт-Петербург, Литейный проспект, 26","59.941912, 30.348998",35
https://spb.hh.ru/vacancy/30298551,"Чернышевская, Санкт-Петербург, Новгородская улица, 23","59.94079, 30.39059",35
https://spb.hh.ru/vacancy/30558598,"Чернышевская, Санкт-Петербург, Парадная улица, 7","59.941335, 30.37045",35
https://spb.hh.ru/vacancy/30654404,"Чернышевская, Санкт-Петербург, Шпалерная улица, 54/2","59.949961, 30.373899",35
https://spb.hh.ru/vacancy/30476729,"Чкаловская, Санкт-Петербург, Барочная улица, 10к1","59.967529, 30.288119",35
https://spb.hh.ru/vacancy/30406869,"Чкаловская, Санкт-Петербург, Большая Зеленина улица, 3","59.95976, 30.295503",35
https://spb.hh.ru/vacancy/30405883,"Чкаловская, Санкт-Петербург, Чкаловский проспект, 15/29","59.962431, 30.294012",35
https://spb.hh.ru/vacancy/30336509,"Чёрная речка, Санкт-Петербург, Белоостровская улица, 17к2","59.986821, 30.321258",35
https://spb.hh.ru/vacancy/30771315,"Чёрная речка, Санкт-Петербург, Ланское шоссе, 27","59.991853, 30.309643",35
https://spb.hh.ru/vacancy/30749494,"Чёрная речка, Санкт-Петербург, Лисичанская улица, 6А","59.984976, 30.318303",35
https://spb.hh.ru/vacancy/30747514,"Чёрная речка, Санкт-Петербург, Песочная набережная, 16","59.973194, 30.293383",35
https://spb.hh.ru/vacancy/30414080,"Чёрная речка, Санкт-Петербург, Торжковская улица, 5","59.987789, 30.308583",35
https://spb.hh.ru/vacancy/30655636,"Чёрная речка, Санкт-Петербург, набережная Чёрной речки, 15","59.984724, 30.316506",35
https://spb.hh.ru/vacancy/30762362,"Чёрная речка, Санкт-Петербург, набережная Чёрной речки, 41Б","59.985818, 30.310119",35
https://spb.hh.ru/vacancy/30762036,"Чёрная речка, Санкт-Петербург, набережная реки Средней Невки, 6","59.979088, 30.276405",35
https://spb.hh.ru/vacancy/30652669,"Электросила, Санкт-Петербург, Варшавская улица, 3","59.881173, 30.305268",35
https://spb.hh.ru/vacancy/30776027,"Электросила, Санкт-Петербург, Варшавская улица, 6к2","59.879353, 30.315266",35
https://spb.hh.ru/vacancy/30659086,"Электросила, Санкт-Петербург, Иркутская улица, 2Б","59.885164, 30.333295",35
https://spb.hh.ru/vacancy/30766231,"Электросила, Санкт-Петербург, Люботинский проспект, 5","59.883295, 30.339889",35
https://spb.hh.ru/vacancy/30399523,"Электросила, Санкт-Петербург, Московский проспект, 182","59.875005, 30.321123",35
https://spb.hh.ru/vacancy/29489961,"Автово, Санкт-Петербург, 1 линия, метро Автово","59.867308, 30.261403",36
https://spb.hh.ru/vacancy/30663615,"Адмиралтейская, Санкт-Петербург, Большая Морская улица, 43","59.932117, 30.305897",36
https://spb.hh.ru/vacancy/30552104,"Адмиралтейская, Санкт-Петербург, Вознесенский проспект, 6","59.934934, 30.308897",36
https://spb.hh.ru/vacancy/30590154,"Адмиралтейская, Санкт-Петербург, Вознесенский проспект, 6","59.934934, 30.308897",36
https://spb.hh.ru/vacancy/29338053,"Академическая, Санкт-Петербург, 1 линия","60.012719, 30.396133",36
https://spb.hh.ru/vacancy/29557624,"Академическая, Санкт-Петербург, Кировско-Выборгская линия, метро Академическая","60.012719, 30.396133",36
https://spb.hh.ru/vacancy/30749590,"Академическая, Санкт-Петербург, Пискарёвский проспект, 125к3","59.998112, 30.447453",36
https://spb.hh.ru/vacancy/30453416,"Академическая, Санкт-Петербург, проспект Непокорённых, 74/54","59.994171, 30.431868",36
https://spb.hh.ru/vacancy/29407562,"Балтийская, Санкт-Петербург, 10-я Красноармейская улица, 22","59.912017, 30.295117",36
https://spb.hh.ru/vacancy/27224038,"Балтийская, Санкт-Петербург, Кировско-Выборгская линия, метро Балтийская","59.907207, 30.299716",36
